video,n_frames_sampled,n_frames_with_face,detection_rate,eye_openness_mean,eye_openness_var,mouth_openness_mean,mouth_openness_var,head_yaw_mean,head_yaw_var,head_pitch_mean,head_pitch_var,head_roll_mean,head_roll_var
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_09\Actor_09\01-01-02-01-02-01-09.mp4,52,52,1.0,0.12685009282498683,0.0038574721359891594,0.12873753713525135,0.008877707687782815,0.9098921055596494,0.003573072872311789,6.627480282756189,0.010039373206957691,6.274628174237294,0.0013698632047168813
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_09\Actor_09\01-01-02-01-02-02-09.mp4,53,53,1.0,0.1670786236432073,0.00101220459626764,0.07179104114577443,0.009148240326566883,-23.83785224669741,0.17803162567260367,5.324545716952078,0.0033539601341259218,-20.384107382440504,0.8451957772954004
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_09\Actor_09\01-01-02-02-01-01-09.mp4,50,50,1.0,0.12109164772154632,0.004869041861187701,0.05409515951366441,0.00723919231255993,17.608017015484418,0.46250245407125967,0.6564103471208974,0.004177648633424957,171.37346454177728,0.3671434671558843
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_09\Actor_09\01-01-02-02-01-02-09.mp4,51,51,1.0,0.039569079699326645,0.0016774583410209883,0.06835990342229695,0.00801392018948844,16.451607155561714,0.1055839683469556,9.627175080123829,0.0068881346586940895,-3.914910155901335,0.4253699209539701
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-01-01-01-01-10.mp4,53,53,1.0,0.33039279798731414,0.0035160733697094083,0.10952317410316462,0.01191395030611454,-38.05261306257248,0.42054338380627465,6.172356030620758,0.00023825977920366448,179.6218992034605,0.0007405361975056923
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-01-01-01-02-10.mp4,58,58,1.0,0.30381858177305826,0.0021638312087117607,0.11422206831328073,0.016208415011470273,-17.28203640316239,0.4776002453453321,4.9338045181342,0.0008864663789781568,176.89172002751775,0.13833748403272683
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-01-01-02-01-10.mp4,56,56,1.0,0.32534953821467383,0.0032641895917989937,0.15354095954982958,0.012924738342880885,-16.196212693412683,0.5257922547312532,6.358002011607127,0.0006267177292604842,175.53807669794543,0.000739525182718026
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-01-01-02-02-10.mp4,55,55,1.0,0.3208625178455354,0.0031670580015863655,0.09416251275706217,0.010711541328763452,-14.89388496938847,0.5256821596390386,6.882436413068348,0.00024391422122005402,177.0811667809797,0.000651000985140926
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-02-01-01-01-10.mp4,54,54,1.0,0.264365453584054,0.0015654918977747608,0.09683815590518756,0.0104139833634467,58.692594382545124,0.10165849824215412,4.52324764165315,0.000229055753825258,169.7452593759457,0.07418521490888719
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-02-01-01-02-10.mp4,54,54,1.0,0.32163931921654126,0.0007088076877925835,0.079624425203129,0.00882633401266998,-9.01713230069487,0.5517722073963638,12.114121763595898,0.0021561676946779684,173.5451993745424,0.006835253265649932
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-02-01-02-01-10.mp4,55,55,1.0,0.2878013093823825,0.0024814111533071784,0.09060620950045382,0.01100799670314574,56.23385882150538,0.1989617979940248,6.6860379402864245,0.0011320151950769963,172.3938081003406,0.0012679938596692475
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-02-01-02-02-10.mp4,56,56,1.0,0.29788859407942514,0.0033949106231165446,0.09013803719468864,0.010513019874694293,-62.55615319528479,0.08479768138965815,7.7544736915063766,0.0005644067660820484,-173.05741727450123,0.0010380290041569484
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-02-02-01-01-10.mp4,56,56,1.0,0.2561506262485966,0.002820503612633732,0.12257354872209061,0.007475716369703197,-16.942129316994635,0.5215468069513258,5.264677753860688,0.0007157783877558277,168.38468221060242,0.03633263348243465
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_10\Actor_10\01-01-02-02-01-02-10.mp4,56,56,1.0,0.3029123611207088,0.0021826464960272088,0.1319494268656007,0.012644567637616304,-29.21446677274018,0.15874782018761102,1.537573994535422,0.00553546853708986,-14.506981238043634,0.9237798684125991
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-01-01-01-01-11.mp4,47,47,1.0,0.2826279294144758,0.0005689074799832934,0.06651892290869874,0.008098279828498383,-64.45997891657898,4.886746777144069e-05,3.563214761755309,0.00025062605590031595,-176.78322765776795,8.472636758383167e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-01-01-01-02-11.mp4,47,47,1.0,0.2921493655301286,0.00012776145891382513,0.06189415209246094,0.008725696508735004,-64.52606413871966,5.589549882711875e-05,3.420869147687755,6.946880382086018e-05,-176.5974805777754,5.497142337407279e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-01-01-02-01-11.mp4,48,48,1.0,0.2963886079136476,9.198712235980457e-05,0.07744564443142327,0.010786456577562836,-63.425432406570266,7.989938535712948e-05,2.6513017311089757,8.601701973054432e-05,-176.71558525178878,5.1364748119619996e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-01-01-02-02-11.mp4,48,48,1.0,0.2955521756100606,6.658141946517461e-05,0.08600990433711946,0.010170290414085884,-63.52693872976909,5.240398123307344e-05,2.2643550047208327,0.00019851029582218516,-176.36426452759252,0.0001442554882553626
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-02-01-01-01-11.mp4,49,49,1.0,0.25775380686113364,0.0013929269259196969,0.08455168932628386,0.009270169531184497,-64.29580996294199,8.505271535452774e-05,2.36121469789379,0.0004799748278296878,-174.52866184568256,0.00023758419720898427
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-02-01-01-02-11.mp4,50,50,1.0,0.2833220134280569,7.518703644162478e-05,0.08682010637436577,0.009620441528212263,-64.80775286737749,9.455353366294439e-05,2.4732323556827875,0.00013415194236721106,-176.39805334096874,5.8454079336134335e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-02-01-02-01-11.mp4,50,50,1.0,0.28642474123211487,0.00010125119283364767,0.07911480008378939,0.007307357184484627,-64.19972230062393,8.394063498007309e-05,3.911691978662903,0.0001892676409208649,-177.21791562709296,0.000100564813120263
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-02-01-02-02-11.mp4,55,55,1.0,0.2528459733432533,0.0010870029941381562,0.10093659276341206,0.012378903907037418,-63.58119469921029,0.01034952041304471,-0.02642483242009077,0.00021018543177964144,-174.8524471704637,0.03640341328372754
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-02-02-01-01-11.mp4,58,58,1.0,0.28013982249462777,0.00013126963133306037,0.09616101370112806,0.010393850045955248,-64.56441763013666,6.852421343173098e-05,2.522071440705113,0.00022744339032121363,-172.8472863241734,0.00013182161192870634
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_11\Actor_11\01-01-02-02-01-02-11.mp4,56,56,1.0,0.24918450399756484,0.00012279535489247682,0.08354464348445867,0.009349784738560098,-64.42082156533651,9.118615568337596e-05,2.1215355508995315,0.00023898642918707136,-173.92943264065173,0.00013441356460996978
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-01-01-01-01-12.mp4,54,54,1.0,0.3197122917074857,0.001457010443431352,0.08904097586898144,0.010372575456866921,61.356888982028494,5.209971127384527e-05,7.65568879686575,0.00046172326089843896,179.3515706100674,0.000123996817297356
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-01-01-01-02-12.mp4,53,53,1.0,0.31398678326466656,0.0019962498903214024,0.09190199775909094,0.00849903263040341,57.461679466851535,0.11477957486647217,7.718734129387449,0.00015565530359029633,179.79289545178753,0.00011031839770214713
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-01-01-02-01-12.mp4,54,54,1.0,0.32716285419827335,0.0008208962801418555,0.1167467701137098,0.012166318042140948,61.15572542932956,7.944674640070204e-05,7.646841816226253,0.00010894021580387658,-177.84330298510656,0.00020753271261608752
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-01-01-02-02-12.mp4,54,54,1.0,0.3191520875346925,0.0006105168887694119,0.0915102893570422,0.011916514558957743,61.12196721767844,5.011803017118677e-05,11.105235140727158,0.00024578673893493885,-177.31229844119866,0.00012892352151050446
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-02-01-01-01-12.mp4,58,58,1.0,0.29601689905549794,0.002809541191102291,0.10718989381022279,0.010052031882556637,50.60078649607907,0.28255699874017093,9.884744780377915,0.001055871295936428,177.37905123622986,0.002018592500396932
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-02-01-01-02-12.mp4,56,56,1.0,0.3003129165444064,0.0024926390129148385,0.09627936944750655,0.009204460992241271,62.26169634918438,0.0001523551972886228,9.083197197283678,0.001341515509056035,179.64852144817607,0.001759209146083629
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-02-01-02-01-12.mp4,56,56,1.0,0.29061742970473275,0.0014947727779865284,0.09231216096784678,0.008014622431886782,47.71443237147451,0.3142098399915412,7.065975458714856,0.0015343643377592198,179.2230448556484,0.0004688080840449249
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-02-01-02-02-12.mp4,55,55,1.0,0.28136937415573227,0.0002375300184840838,0.09854420811257798,0.008405025046368027,62.9986549927084,0.00012155644742239957,9.014197446658523,0.0018450172535594556,-179.2790631500921,0.0014333752525290677
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-02-02-01-01-12.mp4,59,59,1.0,0.2836798247027477,0.004596833643808976,0.10974973587924128,0.008896718402770615,57.81143150147642,0.13096163023340113,7.227284898323848,0.0024203329882744873,178.2789954351773,0.0009732458172025948
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_12\Actor_12\01-01-02-02-01-02-12.mp4,56,56,1.0,0.29343083003267384,0.0033568821456452457,0.10270777732283186,0.008683259393990454,61.9186271724608,0.0001419803732013447,11.604485049542616,0.0008971854734742823,-178.24874337959793,0.0010733254144604798
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-01-01-01-01-13.mp4,48,48,1.0,0.2614531055189753,0.0006824145137854432,0.08287677394774108,0.011669285610705226,-57.8683442904928,0.1995623775899421,2.0036759720121307,0.000274880544176348,-177.52674929824153,0.0005003649219330608
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-01-01-01-02-13.mp4,48,48,1.0,0.25104643078553196,0.0003421069824229278,0.07921094234819323,0.014261820435762716,57.08143043466721,0.19907088960361385,4.617538889059313,0.004094503842656083,179.16890253157442,0.003767323306086978
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-01-01-02-01-13.mp4,46,46,1.0,0.2456223420422569,0.0009664278953285312,0.06517320677473819,0.007946527276184476,64.92976332365369,2.426741093719542e-05,3.8523465175128675,9.455015511550258e-05,176.12529356980122,7.180419815955297e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-01-01-02-02-13.mp4,47,47,1.0,0.24889696203188527,0.00021382958045205192,0.08086846364736006,0.011095924191422253,45.98917452226937,0.3863733562891666,2.2185714290097995,0.00038941986442775356,178.83293466064558,0.001589670862939041
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-02-01-01-01-13.mp4,50,50,1.0,0.24733717139223058,0.00012593873173230889,0.09058139374855276,0.012053194138860732,-65.78342270015318,8.892352774292345e-05,2.2737054791300073,0.00017291706956101827,-171.97537924297387,0.0004970024630823744
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-02-01-01-02-13.mp4,48,48,1.0,0.261663672107758,6.970205849864961e-05,0.09070697058374716,0.016742091560053567,-0.5950782217093497,0.573896070617981,5.110819955662319,0.0013519467885115821,-178.09250572744472,0.0011595864152951219
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-02-01-02-01-13.mp4,47,47,1.0,0.27108160849552565,6.508850033684353e-05,0.08024780344058338,0.015178423618982443,66.03995293451322,6.540467672844219e-05,6.100731618750181,0.0001459745475136387,179.8843938385476,0.00010716897229268163
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-02-01-02-02-13.mp4,44,44,1.0,0.25364390176267143,0.0006263817711524734,0.07952968431446356,0.009373335492444117,66.47199701420425,3.9818907344391086e-05,4.5432503766789765,0.0002968602524308084,174.83327223382088,0.00047676930174200827
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-02-02-01-01-13.mp4,47,47,1.0,0.23209147177125072,0.0008513251821615063,0.1143901179196284,0.013267344996282505,68.0459441839957,0.00019030792489738158,5.046235862473781,0.000397886387325741,175.1877016346739,0.00040522953507837745
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_13\Actor_13\01-01-02-02-01-02-13.mp4,48,48,1.0,0.2475313843000597,7.197279302092407e-05,0.10616613886807653,0.018941718439842763,-55.446667435407626,0.2615815726377666,3.9590723748383607,0.000564133358576191,-175.03227293374528,0.00030642170888361964
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-01-01-01-01-14.mp4,52,52,1.0,0.2980143603357756,0.00507447749373478,0.0988352309228337,0.00779447434469713,47.09137120174138,0.33539222105397837,2.628533409078581,0.000589023286897139,178.26788421630195,0.0004935461125156193
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-01-01-01-02-14.mp4,50,50,1.0,0.31745032152108293,0.0018816872668348003,0.08957095021080777,0.006115084012876131,41.45438522616071,0.3998914664216986,3.117692914850557,0.00039444754331285914,175.39817748417872,0.0006548310304289595
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-01-01-02-01-14.mp4,52,52,1.0,0.3014733428960627,0.004282149319632241,0.08415553666048123,0.0078022727179905774,49.57176691732774,0.3164506685194254,2.616115071481914,0.00012270660348756568,175.11744750388553,0.0006317455569787578
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-01-01-02-02-14.mp4,53,53,1.0,0.2945165625856753,0.005343022965109616,0.11196014860119805,0.015385377575993255,51.04023028809632,0.28134015490351183,1.7086410989729097,7.680705604540261e-05,175.48790005887696,0.0008991416107022587
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-02-01-01-01-14.mp4,56,56,1.0,0.22757832808455136,0.004342963781696304,0.1311325096506792,0.005598827655014791,46.49632378908983,0.43776166596928645,2.6729676554910164,0.0008162313255047904,162.41155367085287,0.007065858915888401
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-02-01-01-02-14.mp4,53,53,1.0,0.2617150031852276,0.0031381955368467557,0.14459334066773888,0.002085100296797847,67.19735304030995,0.00020840634032670557,3.080682759715104,0.0002618842205366345,168.85552478371366,0.0017033001395257985
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-02-01-02-01-14.mp4,51,51,1.0,0.2634300728780043,0.003185045135421689,0.06206846373507145,0.006492275907958328,62.70216146415982,0.1273368260588167,2.2867062797009785,0.0008038722333540971,162.60028873374173,0.006377935953663982
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-02-01-02-02-14.mp4,52,52,1.0,0.2331183190836737,0.005528967410372433,0.1444547592077458,0.004019808667959528,67.50450298268322,0.0005800438040592937,1.1348093401020942,0.0005138049123440958,157.6465077747922,0.0006910438914902173
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-02-02-01-01-14.mp4,58,58,1.0,0.253419937912733,0.0037029051915213854,0.09988612558082628,0.003804760648883524,43.62825047372677,0.4093397171155667,2.5518599143067835,0.00027468623009385684,178.52849204562122,0.0005355638973891796
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_14\Actor_14\01-01-02-02-01-02-14.mp4,58,58,1.0,0.23591417954025432,0.004907328089109908,0.09846594044399945,0.006439722109733679,29.339371063628676,0.525042604621432,3.1489951233025373,0.0008323351477577123,167.9685139856685,0.003377993437932325
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-01-01-01-01-15.mp4,50,50,1.0,0.25882736828479114,0.00014705114814594745,0.13043686015722708,0.007163854390900057,56.77546094754149,0.18671217203184165,3.5231770730282985,0.00014511550934370732,176.30265194656755,0.0003183122612883116
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-01-01-01-02-15.mp4,51,51,1.0,0.2545986013150938,0.00010636314523437011,0.07476928774410067,0.008498503894351939,63.4703510342353,4.0722206743226685e-05,2.2132917018730476,0.00013899393913896496,174.36353830121854,7.300866678983109e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-01-01-02-01-15.mp4,51,51,1.0,0.2581690800403846,5.203206233899105e-05,0.1342757918151295,0.002188030531039739,-60.37056880980828,0.0926960965704049,4.159415583225234,7.250526657276435e-05,179.45301103385745,8.828654669690295e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-01-01-02-02-15.mp4,51,51,1.0,0.2628131208804299,6.018031216367288e-05,0.13026098283199658,0.002597399850366295,-57.63317497300863,0.1509607688956488,3.752934344244826,0.0002316810766457289,-179.99447210625962,0.0004729345258186468
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-02-01-01-01-15.mp4,53,53,1.0,0.2512996670437035,0.0019210080378831399,0.1078255610866131,0.005704412151930298,-60.26726736927439,0.11832208222272589,2.771224900406727,0.000600629829020205,-178.62417308566165,0.0010149427838186398
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-02-01-01-02-15.mp4,53,53,1.0,0.2749921945342055,6.761337095400261e-05,0.1119844958252818,0.006979328345274845,-23.49128641070696,0.5245900413172084,4.370924793799236,0.0005030139097055297,177.61806138785573,0.0003653753461526632
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-02-01-02-01-15.mp4,56,56,1.0,0.22679527687625242,0.004872420844119776,0.11388101462842656,0.005287446794987815,17.70412562985888,0.5171327103536969,2.21794280647352,0.0009705694014160438,178.02002292023911,0.0019237229853390492
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-02-01-02-02-15.mp4,53,53,1.0,0.24105058606493496,0.001913100369466256,0.11873548735842648,0.00673850601437302,-61.12764190061123,0.08969847415100451,0.8315134937394836,0.000326760782334401,-176.2265559979292,0.0005799981339228433
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-02-02-01-01-15.mp4,55,55,1.0,0.2500500608409687,0.0017964597784094474,0.12338539792817196,0.006588474931703877,-45.342110875879975,0.37643604974798084,3.1574198140845398,0.00024052135751917447,179.17461471487994,0.000749906208672213
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_15\Actor_15\01-01-02-02-01-02-15.mp4,57,57,1.0,0.26444787877903875,0.0016122017806509373,0.12111455789077523,0.005653266887364591,-29.327996223707242,0.4850080565346714,3.451272068338117,0.0010829343234023403,179.80908864592777,0.0016134779845988767
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-01-01-01-01-16.mp4,56,56,1.0,0.25354449955693753,0.004153544695152292,0.08904488949699663,0.013899565054838655,57.84275389045548,0.026852596691831376,0.8244612045090589,0.0003304950576460408,177.22167040622003,0.10715558128905833
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-01-01-01-02-16.mp4,56,56,1.0,0.24558694252586388,0.0037506021076270275,0.0990332861863035,0.013973402917335146,58.64138304055492,0.01811916992313789,0.744307852707483,0.000266001275025185,177.3857257139852,0.07145368178656353
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-01-01-02-01-16.mp4,54,54,1.0,0.23536349369807266,0.0036901557048882603,0.08981916821631088,0.011563630768012681,-61.03462717664982,0.00026966777959913646,3.4391843452347106,0.0003414448489069688,-175.6028407218594,0.00024312488296129864
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-01-01-02-02-16.mp4,54,54,1.0,0.2391424638595939,0.004447295637830235,0.07064381536577242,0.008349718299251994,36.21686249932988,0.3665837248543685,1.1545587331549314,0.0005682464362430917,178.82132673240469,0.03779469396199686
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-02-01-01-01-16.mp4,56,56,1.0,0.1959068672046367,0.0023926572196004427,0.06521024897993383,0.007614477593523046,24.581920369971346,0.5106606196886034,3.5844511129511676,0.0015094082993982738,174.85998811904204,0.00020337890832378136
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-02-01-01-02-16.mp4,58,58,1.0,0.19591713387396592,0.003520318323504583,0.08817961924068947,0.011534391634154567,49.656792132968334,0.24314193305776532,-1.3959448002800612,0.0007883123060641317,170.0629708962404,0.03603598345864001
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-02-01-02-01-16.mp4,57,57,1.0,0.22066961444417765,0.003645103559735046,0.08266978573494568,0.008916279608856959,-62.66411719784419,0.0002867950948944875,6.0503483593398215,0.0005827314907096426,-174.4008407806234,0.00023509418234679558
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-02-01-02-02-16.mp4,55,55,1.0,0.16195773989638498,0.0052848266408902275,0.06984740159203381,0.00649305140936119,-43.08747105258185,0.36561473391824895,1.5443801733715699,0.0005066219532772198,-168.47485598787011,0.0020940994085787423
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-02-02-01-01-16.mp4,58,58,1.0,0.17998110204539547,0.0019999594023335553,0.09010243279328274,0.009026359669439989,-1.9064748948027213,0.5531162762805395,2.3121763249298084,0.0014457542030255066,-174.75808271345105,0.007890131765668884
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_16\Actor_16\01-01-02-02-01-02-16.mp4,59,59,1.0,0.17647708514605856,0.0024630765716053306,0.0926333939468094,0.012486720841230481,64.80443306743267,0.0006215565171452386,-1.9361490679962499,0.0011615700183936761,170.05668059999022,0.002554177538098834
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-01-01-01-01-17.mp4,57,57,1.0,0.2560660322031329,0.0009591490399014147,0.06666270353860192,0.007343931420695181,62.590591849510645,0.00012845051348098213,10.170036101143845,0.00016939711159846826,-178.37251231187142,2.6618476684503456e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-01-01-01-02-17.mp4,52,52,1.0,0.25342978363603447,0.0012998261555263204,0.07230322447540086,0.008766908321423595,62.53342261729247,0.00019170250174715964,10.035575124416429,0.00011434984352198807,-178.41815477115296,4.706904306506221e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-01-01-02-01-17.mp4,52,52,1.0,0.24713799141474496,0.0008036533801786276,0.056325933609101875,0.007297277311487209,12.212582650391694,0.530367325145412,8.766762310295148,9.100019566699036e-05,178.9080708271685,0.0014195387725025599
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-01-01-02-02-17.mp4,52,52,1.0,0.2570377406818153,0.0005943930435058235,0.08307755820149598,0.005884034593668183,62.50714102442218,0.00011361798770037623,10.080338910162954,0.00012689236834106943,-178.21289530954826,3.313361991830188e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-02-01-01-01-17.mp4,52,52,1.0,0.23942967797068532,0.001129024038259421,0.08470808325940384,0.006753945969871315,51.669435111475366,0.2432573839951413,7.205986621428583,0.0004890883125617806,179.6368339346485,0.00023857561136475525
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-02-01-01-02-17.mp4,53,53,1.0,0.2505749304765641,5.498092998599199e-05,0.06966427530813457,0.006676402677199369,63.39431262848237,0.00026941862114993054,8.444521323003938,0.00011236612639731192,179.94988983964828,4.8258030496017845e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-02-01-02-01-17.mp4,56,56,1.0,0.21525340804629978,0.003876322628123182,0.08671288604445967,0.0064075270334059626,25.790352627654393,0.4930616143884107,8.328048400459467,0.0012325032932037905,-179.29511019657502,0.001127994478440697
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-02-01-02-02-17.mp4,56,56,1.0,0.24656955080334994,0.0007620580903122843,0.08654876165885152,0.0065085196620594055,63.531540286272936,6.144742154723382e-05,9.185389715599545,0.0002079060860827875,-178.9292529157089,5.2816482196127446e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-02-02-01-01-17.mp4,58,58,1.0,0.2157564397133564,0.0012922728974047277,0.0862057068635959,0.006506482166159338,64.47500856939969,0.00014423110644945503,8.073353513703978,7.481108156992544e-05,178.62684204004768,4.3103547082701255e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_17\Actor_17\01-01-02-02-01-02-17.mp4,54,54,1.0,0.22519012817396408,0.00175892646201742,0.06766321813346085,0.007536776717651936,64.30730939804049,0.00016552673961878206,9.222836428768602,0.0007549238585161655,179.33114744122207,0.00014552090362940362
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-01-01-01-01-18.mp4,52,52,1.0,0.2477880186927208,0.0013253558672277164,0.06864359143440212,0.005883735451623257,-50.67384413626609,0.21944886588057944,5.384663694544045,0.00029026856085723196,-179.8416465780292,7.998134952691416e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-01-01-01-02-18.mp4,53,53,1.0,0.22724677361328377,0.004082192245969652,0.07305215177584357,0.006709668330772615,-47.01047028090477,0.26376079742792724,4.495140418065972,0.00015378849273728346,-179.354831165947,0.00014404832302306048
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-01-01-02-01-18.mp4,52,52,1.0,0.2617205607096601,0.00013662571689603063,0.061203004660620904,0.005862780034544836,60.17136726416674,5.073771446773012e-05,5.8993386139357735,7.237980200103244e-05,179.4307851238439,1.6435049104202015e-05
